25B7	hollow right-pointing triangle
25B8	filled right-pointing small triangle
25B9	hollow right-pointing small triangle
25BA	filled right-pointing pointer
25BB	hollow right-pointing pointer
25BC	filled down-pointing triangle
25BD	hollow down-pointing triangle
25BE	filled down-pointing small triangle
25BF	hollow down-pointing small triangle
25C0	reverse button
25C1	hollow left-pointing triangle
25C2	filled left-pointing small triangle
25C3	hollow left-pointing small triangle
25C4	filled left-pointing pointer
25C5	hollow left-pointing pointer
25C6	filled diamond
25C7	hollow diamond
25C8	hollow diamond containing filled diamond
25C9	hollow circle containing filled circle
25CA	lozenge
25CB	hollow circle
25CC	dotted circle
25CD	circle with vertical fill
25CE	concentric circles
25CF	filled circle
25D0	circle left half filled
25D1	circle right half filled
25D2	circle lower half filled
25D3	circle upper half filled
25D4	circle upper right quadrant filled
25D5	circle all but upper left quadrant filled
25D6	left half filled circle
25D7	right half filled circle
25D8	inverse bullet
25D9	filled square containing hollow circle
25DC	upper left quadrant circular arc
25DD	upper right quadrant circular arc
25DE	lower right quadrant circular arc
25DF	lower left quadrant circular arc
25E0	upper half circle
25E1	lower half circle
25E2	filled lower right triangle
25E3	filled lower left triangle
25E4	filled upper left triangle
25E5	filled upper right triangle
25E6	hollow bullet
25EF	large hollow circle
25F3	hollow square upper right quadrant
25F7	hollow circle with upper right quadrant
25FB	white medium square
25FC	black medium square
25FD	white medium-small square
25FE	black medium-small square
25FF	lower right triangle
2600	sun
2601	cloud
2602	umbrella
2603	snowman
2604	comet
260E	telephone
2611	check box with check
2614	umbrella with rain drops
2615	hot beverage
2618	shamrock
261D	index pointing up
2620	skull and crossbones
2622	radioactive
2623	biohazard
2626	orthodox cross
262A	star and crescent
262E	peace symbol
262F	yin yang
2638	wheel of dharma
2639	frowning face
263A	smiling face
2640	female sign
2642	male sign
2648	Aries
2649	Taurus
264A	Gemini
264B	Cancer
264C	Leo
264D	Virgo
264E	Libra
264F	Scorpio
2650	Sagittarius
2651	Capricorn
2652	Aquarius
2653	Pisces
265F	chess pawn
2660	spade suit
2663	club suit
2665	heart suit
2666	diamond suit
2668	hot springs
266A	eighth note
266D	flat
266F	sharp
267B	recycling symbol
267E	infinity
267F	wheelchair symbol
2692	hammer and pick
2693	anchor
2694	crossed swords
2695	medical symbol
2696	balance scale
2697	alembic
2699	gear
269B	atom symbol
269C	fleur-de-lis
26A0	warning
26A1	high voltage
26A7	transgender symbol
26AA	white circle
26AB	black circle
26B0	coffin
26B1	funeral urn
26BD	soccer ball
26BE	baseball
26C4	snowman without snow
26C5	sun behind cloud
26C8	cloud with lightning and rain
26CE	Ophiuchus
26CF	pick
26D1	rescue worker’s helmet
26D3	chains
26D4	no entry
26E9	shinto shrine
26EA	church
26F0	mountain
26F1	umbrella on ground
26F2	fountain
26F3	flag in hole
26F4	ferry
26F5	sailboat
26F7	skier
26F8	ice skate
26F9	person bouncing ball
26FA	tent
26FD	fuel pump
2702	scissors
2705	check mark button
2708	airplane
2709	envelope
270A	raised fist
270B	raised hand
270C	victory hand
270D	writing hand
270F	pencil
2712	black nib
2714	check mark
2716	multiply
271D	latin cross
2721	star of David
2728	sparkles
2733	eight-spoked asterisk
2734	eight-pointed star
2744	snowflake
2747	sparkle
274C	cross mark
274E	cross mark button
2753	red question mark
2754	white question mark
2755	white exclamation mark
2757	red exclamation mark
2763	heart exclamation
2764	red heart
2795	plus
2796	minus
2797	divide
27A1	right arrow
27B0	curly loop
27BF	double curly loop
2934	right arrow curving up
2935	right arrow curving down
2A27	plus subscript two
2A2F	vector cross product
2A3C	interior product
2A63	logical or double underbar
2A7D	less-than slanted equal
2A8D	less-than above similar equal
2A9A	double-line equal greater-than
2ABA	succeeds above not almost equal
2B05	left arrow
2B06	up arrow
2B07	down arrow
2B1B	black large square
2B1C	white large square
2B50	star
2B55	hollow red circle
3001	ideographic comma
3002	ideographic period
3008	open angle bracket
3009	close angle bracket
300A	open double angle bracket
300B	close double angle bracket
300C	open corner bracket
300D	close corner bracket
300E	open hollow corner bracket
300F	close hollow corner bracket
3010	open black lens bracket
3011	close black lens bracket
3014	open tortoise shell bracket
3015	close tortoise shell bracket
3016	open hollow lens bracket
3017	close hollow lens bracket
3030	wavy dash
303D	part alternation mark
30FB	katakana middle dot
3297	Japanese “congratulations” button
3299	Japanese “secret” button
FDFC	rial
1F004	mahjong red dragon
1F0CF	joker
1F170	A button (blood type)
1F171	B button (blood type)
1F17E	O button (blood type)
1F17F	P button
1F18E	AB button (blood type)
1F191	CL button
1F192	COOL button
1F193	FREE button
1F194	ID button
1F195	NEW button
1F196	NG button
1F197	OK button
1F198	SOS button
1F199	UP! button
1F19A	VS button
1F201	Japanese “here” button
1F202	Japanese “service charge” button
1F21A	Japanese “free of charge” button
1F22F	Japanese “reserved” button
1F232	Japanese “prohibited” button
1F233	Japanese “vacancy” button
1F234	Japanese “passing grade” button
1F235	Japanese “no vacancy” button
1F236	Japanese “not free of charge” button
1F237	Japanese “monthly amount” button
1F238	Japanese “application” button
1F239	Japanese “discount” button
1F23A	Japanese “open for business” button
1F250	Japanese “bargain” button
1F251	Japanese “acceptable” button
1F300	cyclone
1F301	foggy
1F302	closed umbrella
1F303	night with stars
1F304	sunrise over mountains
1F305	sunrise
1F306	cityscape at dusk
1F307	sunset
1F308	rainbow
1F309	bridge at night
1F30A	water wave
1F30B	volcano
1F30C	milky way
1F30D	globe showing Europe-Africa
1F30E	globe showing Americas
1F30F	globe showing Asia-Australia
1F310	globe with meridians
1F311	new moon
1F312	waxing crescent moon
1F313	first quarter moon
1F314	waxing gibbous moon
1F315	full moon
1F316	waning gibbous moon
1F317	last quarter moon
1F318	waning crescent moon
1F319	crescent moon
1F31A	new moon face
1F31B	first quarter moon face
1F31C	last quarter moon face
1F31D	full moon face
1F31E	sun with face
1F31F	glowing star
1F320	shooting star
1F321	thermometer
1F324	sun behind small cloud
1F325	sun behind large cloud
1F326	sun behind rain cloud
1F327	cloud with rain
1F328	cloud with snow
1F329	cloud with lightning
1F32A	tornado
1F32B	fog
1F32C	wind face
1F32D	hot dog
1F32E	taco
1F32F	burrito
1F330	chestnut
1F331	seedling
1F332	evergreen tree
1F333	deciduous tree
1F334	palm tree
1F335	cactus
1F336	hot pepper
1F337	tulip
1F338	cherry blossom
1F339	rose
1F33A	hibiscus
1F33B	sunflower
1F33C	blossom
1F33D	ear of corn
1F33E	sheaf of rice
1F33F	herb
1F340	four leaf clover
1F341	maple leaf
1F342	fallen leaf
1F343	leaf fluttering in wind
1F344	mushroom
1F345	tomato
1F346	eggplant
1F347	grapes
1F348	melon
1F349	watermelon
1F34A	tangerine
1F34B	lemon
1F34C	banana
1F34D	pineapple
1F34E	red apple
1F34F	green apple
1F350	pear
1F351	peach
1F352	cherries
1F353	strawberry
1F354	hamburger
1F355	pizza
1F356	meat on bone
1F357	poultry leg
1F358	rice cracker
1F359	rice ball
1F35A	cooked rice
1F35B	curry rice
1F35C	steaming bowl
1F35D	spaghetti
1F35E	bread
1F35F	french fries
1F360	roasted sweet potato
1F361	dango
1F362	oden
1F363	sushi
1F364	fried shrimp
1F365	fish cake with swirl
1F366	soft ice cream
1F367	shaved ice
1F368	ice cream
1F369	doughnut
1F36A	cookie
1F36B	chocolate bar
1F36C	candy
1F36D	lollipop
1F36E	custard
1F36F	honey pot
1F370	shortcake
1F371	bento box
1F372	pot of food
1F373	cooking
1F374	fork and knife
1F375	teacup without handle
1F376	sake
1F377	wine glass
1F378	cocktail glass
1F379	tropical drink
1F37A	beer mug
1F37B	clinking beer mugs
1F37C	baby bottle
1F37D	fork and knife with plate
1F37E	bottle with popping cork
1F37F	popcorn
1F380	ribbon
1F381	wrapped gift
1F382	birthday cake
1F383	jack-o-lantern
1F384	Christmas tree
1F385	Santa Claus
1F386	fireworks
1F387	sparkler
1F388	balloon
1F389	party popper
1F38A	confetti ball
1F38B	tanabata tree
1F38C	crossed flags
1F38D	pine decoration
1F38E	Japanese dolls
1F38F	carp streamer
1F390	wind chime
1F391	moon viewing ceremony
1F392	backpack
1F393	graduation cap
1F396	military medal
1F397	reminder ribbon
1F399	studio microphone
1F39A	level slider
1F39B	control knobs
1F39E	film frames
1F39F	admission tickets
1F3A0	carousel horse
1F3A1	ferris wheel
1F3A2	roller coaster
1F3A3	fishing pole
1F3A4	microphone
1F3A5	movie camera
1F3A6	cinema
1F3A7	headphone
1F3A8	artist palette
1F3A9	top hat
1F3AA	circus tent
1F3AB	ticket
1F3AC	clapper board
1F3AD	performing arts
1F3AE	video game
1F3AF	bullseye
1F3B0	slot machine
1F3B1	pool 8 ball
1F3B2	game die
1F3B3	bowling
1F3B4	flower playing cards
1F3B5	musical note
1F3B6	musical notes
1F3B7	saxophone
1F3B8	guitar
1F3B9	musical keyboard
1F3BA	trumpet
1F3BB	violin
1F3BC	musical score
1F3BD	running shirt
1F3BE	tennis
1F3BF	skis
1F3C0	basketball
1F3C1	chequered flag
1F3C2	snowboarder
1F3C3	person running
1F3C4	person surfing
1F3C5	sports medal
1F3C6	trophy
1F3C7	horse racing
1F3C8	american football
1F3C9	rugby football
1F3CA	person swimming
1F3CB	person lifting weights
1F3CC	person golfing
1F3CD	motorcycle
1F3CE	racing car
1F3CF	cricket game
1F3D0	volleyball
1F3D1	field hockey
1F3D2	ice hockey
1F3D3	ping pong
1F3D4	snow-capped mountain
1F3D5	camping
1F3D6	beach with umbrella
1F3D7	building construction
1F3D8	houses
1F3D9	cityscape
1F3DA	derelict house
1F3DB	classical building
1F3DC	desert
1F3DD	desert island
1F3DE	national park
1F3DF	stadium
1F3E0	house
1F3E1	house with garden
1F3E2	office building
1F3E3	Japanese post office
1F3E4	post office
1F3E5	hospital
1F3E6	bank
1F3E7	ATM sign
1F3E8	hotel
1F3E9	love hotel
1F3EA	convenience store
1F3EB	school
1F3EC	department store
1F3ED	factory
1F3EE	red paper lantern
1F3EF	Japanese castle
1F3F0	castle
1F3F3	white flag
1F3F4	black flag
1F3F5	rosette
1F3F7	label
1F3F8	badminton
1F3F9	bow and arrow
1F3FA	amphora
1F3FB	light skin tone
1F3FC	medium-light skin tone
1F3FD	medium skin tone
1F3FE	medium-dark skin tone
1F3FF	dark skin tone
1F400	rat
1F401	mouse
1F402	ox
1F403	water buffalo
1F404	cow
1F405	tiger
1F406	leopard
1F407	rabbit
1F408	cat
1F409	dragon
1F40A	crocodile
1F40B	whale
1F40C	snail
1F40D	snake
1F40E	horse
1F40F	ram
1F410	goat
1F411	ewe
1F412	monkey
1F413	rooster
1F414	chicken
1F415	dog
1F416	pig
1F417	boar
1F418	elephant
1F419	octopus
1F41A	spiral shell
1F41B	bug
1F41C	ant
1F41D	honeybee
1F41E	lady beetle
1F41F	fish
1F420	tropical fish
1F421	blowfish
1F422	turtle
1F423	hatching chick
1F424	baby chick
1F425	front-facing baby chick
1F426	bird
1F427	penguin
1F428	koala
1F429	poodle
1F42A	camel
1F42B	two-hump camel
1F42C	dolphin
1F42D	mouse face
1F42E	cow face
1F42F	tiger face
1F430	rabbit face
1F431	cat face
1F432	dragon face
1F433	spouting whale
1F434	horse face
1F435	monkey face
1F436	dog face
1F437	pig face
1F438	frog
1F439	hamster
1F43A	wolf
1F43B	bear
1F43C	panda
1F43D	pig nose
1F43E	paw prints
1F43F	chipmunk
1F440	eyes
1F441	eye
1F442	ear
1F443	nose
1F444	mouth
1F445	tongue
1F446	backhand index pointing up
1F447	backhand index pointing down
1F448	backhand index pointing left
1F449	backhand index pointing right
1F44A	oncoming fist
1F44B	waving hand
1F44C	OK hand
1F44D	thumbs up
1F44E	thumbs down
1F44F	clapping hands
1F450	open hands
1F451	crown
1F452	woman’s hat
1F453	glasses
1F454	necktie
1F455	t-shirt
1F456	jeans
1F457	dress
1F458	kimono
1F459	bikini
1F45A	woman’s clothes
1F45B	purse
1F45C	handbag
1F45D	clutch bag
1F45E	man’s shoe
1F45F	running shoe
1F460	high-heeled shoe
1F461	woman’s sandal
1F462	woman’s boot
1F463	footprints
1F464	bust in silhouette
1F465	busts in silhouette
1F466	boy
1F467	girl
1F468	man
1F469	woman
1F46A	family
1F46B	woman and man holding hands
1F46C	men holding hands
1F46D	women holding hands
1F46E	police officer
1F46F	people with bunny ears
1F470	person with veil
1F471	person: blond hair
1F472	person with skullcap
1F473	person wearing turban
1F474	old man
1F475	old woman
1F476	baby
1F477	construction worker
1F478	princess
1F479	ogre
1F47A	goblin
1F47B	ghost
1F47C	baby angel
1F47D	alien
1F47E	alien monster
1F47F	angry face with horns
1F480	skull
1F481	person tipping hand
1F482	guard
1F483	woman dancing
1F484	lipstick
1F485	nail polish
1F486	person getting massage
1F487	person getting haircut
1F488	barber pole
1F489	syringe
1F48A	pill
1F48B	kiss mark
1F48C	love letter
1F48D	ring
1F48E	gem stone
1F48F	kiss
1F490	bouquet
1F491	couple with heart
1F492	wedding
1F493	beating heart
1F494	broken heart
1F495	two hearts
1F496	sparkling heart
1F497	growing heart
1F498	heart with arrow
1F499	blue heart
1F49A	green heart
1F49B	yellow heart
1F49C	purple heart
1F49D	heart with ribbon
1F49E	revolving hearts
1F49F	heart decoration
1F4A0	diamond with a dot
1F4A1	light bulb
1F4A2	anger symbol
1F4A3	bomb
1F4A4	ZZZ
1F4A5	collision
1F4A6	sweat droplets
1F4A7	droplet
1F4A8	dashing away
1F4A9	pile of poo
1F4AA	flexed biceps
1F4AB	dizzy
1F4AC	speech balloon
1F4AD	thought balloon
1F4AE	white flower
1F4AF	hundred points
1F4B0	money bag
1F4B1	currency exchange
1F4B2	heavy dollar sign
1F4B3	credit card
1F4B4	yen banknote
1F4B5	dollar banknote
1F4B6	euro banknote
1F4B7	pound banknote
1F4B8	money with wings
1F4B9	chart increasing with yen
1F4BA	seat
1F4BB	laptop
1F4BC	briefcase
1F4BD	computer disk
1F4BE	floppy disk
1F4BF	optical disk
1F4C0	dvd
1F4C1	file folder
1F4C2	open file folder
1F4C3	page with curl
1F4C4	page facing up
1F4C5	calendar
1F4C6	tear-off calendar
1F4C7	card index
1F4C8	chart increasing
1F4C9	chart decreasing
1F4CA	bar chart
1F4CB	clipboard
1F4CC	pushpin
1F4CD	round pushpin
1F4CE	paperclip
1F4CF	straight ruler
1F4D0	triangular ruler
1F4D1	bookmark tabs
1F4D2	ledger
1F4D3	notebook
1F4D4	notebook with decorative cover
1F4D5	closed book
1F4D6	open book
1F4D7	green book
1F4D8	blue book
1F4D9	orange book
1F4DA	books
1F4DB	name badge
1F4DC	scroll
1F4DD	memo
1F4DE	telephone receiver
1F4DF	pager
1F4E0	fax machine
1F4E1	satellite antenna
1F4E2	loudspeaker
1F4E3	megaphone
1F4E4	outbox tray
1F4E5	inbox tray
1F4E6	package
1F4E7	e-mail
1F4E8	incoming envelope
1F4E9	envelope with arrow
1F4EA	closed mailbox with lowered flag
1F4EB	closed mailbox with raised flag
1F4EC	open mailbox with raised flag
1F4ED	open mailbox with lowered flag
1F4EE	postbox
1F4EF	postal horn
1F4F0	newspaper
1F4F1	mobile phone
1F4F2	mobile phone with arrow
1F4F3	vibration mode
1F4F4	mobile phone off
1F4F5	no mobile phones
1F4F6	antenna bars
1F4F7	camera
1F4F8	camera with flash
1F4F9	video camera
1F4FA	television
1F4FB	radio
1F4FC	videocassette
1F4FD	film projector
1F4FF	prayer beads
1F500	shuffle tracks button
1F501	repeat button
1F502	repeat single button
1F503	clockwise vertical arrows
1F504	counterclockwise arrows button
1F505	dim button
1F506	bright button
1F507	muted speaker
1F508	speaker low volume
1F509	speaker medium volume
1F50A	speaker high volume
1F50B	battery
1F50C	electric plug
1F50D	magnifying glass tilted left
1F50E	magnifying glass tilted right
1F50F	locked with pen
1F510	locked with key
1F511	key
1F512	locked
1F513	unlocked
1F514	bell
1F515	bell with slash
1F516	bookmark
1F517	link
1F518	radio button
1F519	BACK arrow
1F51A	END arrow
1F51B	ON! arrow
1F51C	SOON arrow
1F51D	TOP arrow
1F51E	no one under eighteen
1F51F	keycap: 10
1F520	input latin uppercase
1F521	input latin lowercase
1F522	input numbers
1F523	input symbols
1F524	input latin letters
1F525	fire
1F526	flashlight
1F527	wrench
1F528	hammer
1F529	nut and bolt
1F52A	kitchen knife
1F52B	water pistol
1F52C	microscope
1F52D	telescope
1F52E	crystal ball
1F52F	dotted six-pointed star
1F530	Japanese symbol for beginner
1F531	trident emblem
1F532	black square button
1F533	white square button
1F534	red circle
1F535	blue circle
1F536	large orange diamond
1F537	large blue diamond
1F538	small orange diamond
1F539	small blue diamond
1F53A	red triangle pointed up
1F53B	red triangle pointed down
1F53C	upwards button
1F53D	downwards button
1F549	om
1F54A	dove
1F54B	kaaba
1F54C	mosque
1F54D	synagogue
1F54E	menorah
1F550	one o’clock
1F551	two o’clock
1F552	three o’clock
1F553	four o’clock
1F554	five o’clock
1F555	six o’clock
1F556	seven o’clock
1F557	eight o’clock
1F558	nine o’clock
1F559	ten o’clock
1F55A	eleven o’clock
1F55B	twelve o’clock
1F55C	one-thirty
1F55D	two-thirty
1F55E	three-thirty
1F55F	four-thirty
1F560	five-thirty
1F561	six-thirty
1F562	seven-thirty
1F563	eight-thirty
1F564	nine-thirty
1F565	ten-thirty
1F566	eleven-thirty
1F567	twelve-thirty
1F56F	candle
1F570	mantelpiece clock
1F573	hole
1F574	person in suit levitating
1F575	detective
1F576	sunglasses
1F577	spider
1F578	spider web
1F579	joystick
1F57A	man dancing
1F587	linked paperclips
1F58A	pen
1F58B	fountain pen
1F58C	paintbrush
1F58D	crayon
1F590	hand with fingers splayed
1F595	middle finger
1F596	vulcan salute
1F5A4	black heart
1F5A5	desktop computer
1F5A8	printer
1F5B1	computer mouse
1F5B2	trackball
1F5BC	framed picture
1F5C2	card index dividers
1F5C3	card file box
1F5C4	file cabinet
1F5D1	wastebasket
1F5D2	spiral notepad
1F5D3	spiral calendar
1F5DC	clamp
1F5DD	old key
1F5DE	rolled-up newspaper
1F5E1	dagger
1F5E3	speaking head
1F5E8	left speech bubble
1F5EF	right anger bubble
1F5F3	ballot box with ballot
1F5FA	world map
1F5FB	mount fuji
1F5FC	Tokyo tower
1F5FD	Statue of Liberty
1F5FE	map of Japan
1F5FF	moai
1F600	grinning face
1F601	beaming face with smiling eyes
1F602	face with tears of joy
1F603	grinning face with big eyes
1F604	grinning face with smiling eyes
1F605	grinning face with sweat
1F606	grinning squinting face
1F607	smiling face with halo
1F608	smiling face with horns
1F609	winking face
1F60A	smiling face with smiling eyes
1F60B	face savoring food
1F60C	relieved face
1F60D	smiling face with heart-eyes
1F60E	smiling face with sunglasses
1F60F	smirking face
1F610	neutral face
1F611	expressionless face
1F612	unamused face
1F613	downcast face with sweat
1F614	pensive face
1F615	confused face
1F616	confounded face
1F617	kissing face
1F618	face blowing a kiss
1F619	kissing face with smiling eyes
1F61A	kissing face with closed eyes
1F61B	face with tongue
1F61C	winking face with tongue
1F61D	squinting face with tongue
1F61E	disappointed face
1F61F	worried face
1F620	angry face
1F621	enraged face
1F622	crying face
1F623	persevering face
1F624	face with steam from nose
1F625	sad but relieved face
1F626	frowning face with open mouth
1F627	anguished face
1F628	fearful face
1F629	weary face
1F62A	sleepy face
1F62B	tired face
1F62C	grimacing face
1F62D	loudly crying face
1F62E	face with open mouth
1F62F	hushed face
1F630	anxious face with sweat
1F631	face screaming in fear
1F632	astonished face
1F633	flushed face
1F634	sleeping face
1F635	face with crossed-out eyes
1F636	face without mouth
1F637	face with medical mask
1F638	grinning cat with smiling eyes
1F639	cat with tears of joy
1F63A	grinning cat
1F63B	smiling cat with heart-eyes
1F63C	cat with wry smile
1F63D	kissing cat
1F63E	pouting cat
1F63F	crying cat
1F640	weary cat
1F641	slightly frowning face
1F642	slightly smiling face
1F643	upside-down face
1F644	face with rolling eyes
1F645	person gesturing NO
1F646	person gesturing OK
1F647	person bowing
1F648	see-no-evil monkey
1F649	hear-no-evil monkey
1F64A	speak-no-evil monkey
1F64B	person raising hand
1F64C	raising hands
1F64D	person frowning
1F64E	person pouting
1F64F	folded hands
1F680	rocket
1F681	helicopter
1F682	locomotive
1F683	railway car
1F684	high-speed train
1F685	bullet train
1F686	train
1F687	metro
1F688	light rail
1F689	station
1F68A	tram
1F68B	tram car
1F68C	bus
1F68D	oncoming bus
1F68E	trolleybus
1F68F	bus stop
1F690	minibus
1F691	ambulance
1F692	fire engine
1F693	police car
1F694	oncoming police car
1F695	taxi
1F696	oncoming taxi
1F697	automobile
1F698	oncoming automobile
1F699	sport utility vehicle
1F69A	delivery truck
1F69B	articulated lorry
1F69C	tractor
1F69D	monorail
1F69E	mountain railway
1F69F	suspension railway
1F6A0	mountain cableway
1F6A1	aerial tramway
1F6A2	ship
1F6A3	person rowing boat
1F6A4	speedboat
1F6A5	horizontal traffic light
1F6A6	vertical traffic light
1F6A7	construction
1F6A8	police car light
1F6A9	triangular flag
1F6AA	door
1F6AB	prohibited
1F6AC	cigarette
1F6AD	no smoking
1F6AE	litter in bin sign
1F6AF	no littering
1F6B0	potable water
1F6B1	non-potable water
1F6B2	bicycle
1F6B3	no bicycles
1F6B4	person biking
1F6B5	person mountain biking
1F6B6	person walking
1F6B7	no pedestrians
1F6B8	children crossing
1F6B9	men’s room
1F6BA	women’s room
1F6BB	restroom
1F6BC	baby symbol
1F6BD	toilet
1F6BE	water closet
1F6BF	shower
1F6C0	person taking bath
1F6C1	bathtub
1F6C2	passport control
1F6C3	customs
1F6C4	baggage claim
1F6C5	left luggage
1F6CB	couch and lamp
1F6CC	person in bed
